ID	event	date
P66	P	2023-12-02
P66	U	2023-12-04
P66	F	2023-12-13
P66	A	2023-12-19
P66	L	2023-12-24
P66	Z	2023-12-24
P67	I	2023-01-12
P67	E	2023-01-13
P67	S	2023-01-29
P67	C	2023-02-08
P67	R	2023-02-13
P67	M	2023-03-08
P67	Z	2023-04-09
P67	B	2023-04-28
P67	K	2023-05-07
P67	L	2023-05-26
P67	Q	2023-06-15
P67	M	2023-06-19
P67	F	2023-06-20
P67	Q	2023-06-20
P67	J	2023-06-30
P67	Y	2023-07-04
P67	U	2023-07-06
P67	T	2023-07-13
P67	D	2023-08-09
P67	T	2023-08-18
P67	O	2023-09-05
P67	A	2023-09-10
P67	M	2023-09-16
P67	W	2023-09-26
P67	B	2023-09-28
P67	R	2023-09-29
P67	K	2023-10-04
P67	R	2023-10-04
P67	G	2023-10-22
P67	B	2023-10-24
P67	E	2023-11-01
P67	M	2023-11-15
P67	I	2023-11-18
P67	P	2023-11-19
P67	E	2023-11-21
P67	O	2023-11-29
P67	F	2023-12-09
P67	L	2023-12-31
P68	Q	2023-01-09
P68	Y	2023-01-15
P68	B	2023-01-17
P68	A	2023-01-17
P68	Y	2023-01-27
P68	Q	2023-02-02
P68	A	2023-02-11
P68	P	2023-02-13
P68	H	2023-02-14
P68	L	2023-02-21
P68	N	2023-04-08
P68	E	2023-04-27
P68	R	2023-04-29
P68	P	2023-05-04
P68	X	2023-05-10
P68	R	2023-05-10
P68	Z	2023-05-12
P68	V	2023-06-01
P68	G	2023-06-05
P68	Y	2023-07-02
P68	S	2023-08-01
P68	C	2023-08-04
P68	S	2023-09-11
P68	O	2023-10-06
P68	E	2023-10-06
P68	T	2023-11-01
P68	R	2023-11-01
P68	V	2023-11-05
P68	V	2023-11-05
P68	R	2023-11-09
P68	H	2023-11-09
P68	E	2023-11-15
P68	Z	2023-11-19
P68	L	2023-12-10
P68	O	2023-12-13
P68	D	2023-12-26
P69	Y	2023-01-13
P69	N	2023-01-22
P69	Y	2023-04-01
P69	A	2023-05-09
P69	B	2023-05-30
P69	Y	2023-05-30
P69	S	2023-06-09
P69	Y	2023-06-26
P69	U	2023-07-02
P69	N	2023-07-13
P69	O	2023-07-23
P69	U	2023-08-21
P69	F	2023-09-08
P69	X	2023-09-13
P69	R	2023-09-14
P69	C	2023-09-26
P69	W	2023-10-04
P69	Z	2023-10-24
P69	W	2023-10-25
P69	R	2023-10-30
P69	Q	2023-11-03
P69	S	2023-11-09
P69	Y	2023-11-11
P69	V	2023-11-18
P69	G	2023-11-21
P69	X	2023-12-13
P69	O	2023-12-13
P69	U	2023-12-16
P70	Q	2023-01-13
P70	Y	2023-01-18
P70	T	2023-01-20
P70	T	2023-02-06
P70	M	2023-02-20
P70	Z	2023-03-14
P70	N	2023-03-18
P70	A	2023-04-04
P70	X	2023-04-07
P70	R	2023-04-12
P70	A	2023-04-18
P70	Q	2023-04-22
P70	P	2023-04-29
P70	Q	2023-05-01
P70	J	2023-05-01
P70	D	2023-05-08
P70	G	2023-05-12
P70	W	2023-06-11
P70	H	2023-06-25
P70	K	2023-06-28
P70	L	2023-07-01
P70	C	2023-07-12
P70	H	2023-07-16
P70	I	2023-07-20
P70	H	2023-07-20
P70	X	2023-07-31
P70	O	2023-08-07
P70	N	2023-08-20
P70	Q	2023-08-25
P70	E	2023-09-05
P70	T	2023-09-07
P70	S	2023-09-15
P70	W	2023-09-16
P70	V	2023-09-24
P70	U	2023-09-25
P70	D	2023-09-27
P70	K	2023-09-28
P70	E	2023-09-30
P70	R	2023-11-02
P70	J	2023-11-05
P70	M	2023-11-06
P70	X	2023-11-28
P70	I	2023-12-02
P70	F	2023-12-10
P70	H	2023-12-21
P71	R	2023-01-03
P71	I	2023-01-06
P71	P	2023-01-07
P71	H	2023-01-08
P71	R	2023-01-08
P71	R	2023-01-28
P71	F	2023-02-13
P71	U	2023-04-01
P71	O	2023-04-08
P71	Z	2023-04-10
P71	L	2023-04-30
P71	G	2023-06-03
P71	H	2023-07-07
P71	T	2023-08-18
P71	Q	2023-08-26
P71	R	2023-08-28
P71	D	2023-09-04
P71	F	2023-09-07
P71	D	2023-10-01
P71	B	2023-10-10
P71	B	2023-10-17
P71	S	2023-11-04
P71	M	2023-12-10
P71	C	2023-12-30
P72	V	2023-01-03
P72	V	2023-01-18
P72	W	2023-01-23
P72	G	2023-01-24
P72	C	2023-01-30
P72	C	2023-02-05
P72	B	2023-03-08
P72	X	2023-03-09
P72	C	2023-03-22
P72	M	2023-04-01
P72	W	2023-04-05
P72	D	2023-05-15
P72	U	2023-05-26
P72	R	2023-07-02
P72	T	2023-07-18
P72	Y	2023-08-11
P72	X	2023-08-17
P72	D	2023-10-03
P72	Z	2023-11-05
P72	Q	2023-11-08
P72	Z	2023-11-14
P72	W	2023-11-15
P72	T	2023-12-05
P72	F	2023-12-11
P73	Z	2023-01-01
P73	F	2023-01-25
P73	M	2023-02-22
P73	B	2023-03-18
P73	U	2023-03-27
P73	W	2023-04-20
P73	P	2023-04-20
P73	J	2023-04-28
P73	P	2023-05-26
P73	B	2023-05-28
P73	N	2023-05-29
P73	V	2023-06-02
P73	V	2023-06-06
P73	L	2023-06-09
P73	U	2023-06-21
P73	K	2023-06-24
P73	Y	2023-07-12
P73	I	2023-07-15
P73	X	2023-07-16
P73	E	2023-07-23
P73	T	2023-07-30
P73	W	2023-08-09
P73	S	2023-08-15
P73	A	2023-09-01
P73	S	2023-09-04
P73	C	2023-09-16
P73	J	2023-09-17
P73	D	2023-09-17
P73	I	2023-09-28
P73	J	2023-10-05
P73	L	2023-10-12
P73	V	2023-10-30
P73	Z	2023-11-09
P73	M	2023-11-22
P73	T	2023-12-06
P73	A	2023-12-10
P73	U	2023-12-13
P73	X	2023-12-28
P74	F	2023-01-02
P74	E	2023-01-15
P74	L	2023-02-01
P74	A	2023-02-05
P74	K	2023-03-21
P74	U	2023-04-19
P74	H	2023-04-21
P74	J	2023-04-30
P74	Q	2023-05-01
P74	K	2023-05-04
P74	P	2023-05-12
P74	F	2023-05-14
P74	A	2023-05-31
P74	K	2023-07-09
P74	S	2023-07-12
P74	T	2023-07-20
P74	Y	2023-08-05
P74	O	2023-08-15
P74	M	2023-08-21
P74	W	2023-08-21
P74	F	2023-08-27
P74	I	2023-08-30
P74	I	2023-10-13
P74	H	2023-10-13
P74	H	2023-10-15
P74	E	2023-10-16
P74	L	2023-10-27
P74	C	2023-10-28
P74	R	2023-11-07
P74	B	2023-11-14
P74	A	2023-11-25
P74	R	2023-12-07
P74	J	2023-12-23
P74	N	2023-12-23
P75	Y	2023-01-07
P75	J	2023-01-23
P75	S	2023-02-19
P75	L	2023-02-21
P75	C	2023-02-27
P75	T	2023-03-04
P75	Z	2023-03-20
P75	K	2023-04-09
P75	S	2023-04-12
P75	M	2023-04-14
P75	J	2023-05-22
P75	F	2023-06-13
P75	V	2023-08-27
P75	K	2023-09-17
P75	E	2023-10-03
P75	D	2023-10-09
P75	E	2023-11-06
P75	J	2023-11-10
P75	Q	2023-11-21
P75	W	2023-12-10
P75	G	2023-12-28
P76	V	2023-01-08
P76	N	2023-01-08
P76	V	2023-01-20
P76	I	2023-01-23
P76	U	2023-02-06
P76	V	2023-02-09
P76	H	2023-02-12
P76	D	2023-03-06
P76	D	2023-03-16
P76	S	2023-04-04
P76	C	2023-04-14
P76	K	2023-04-20
P76	A	2023-04-21
P76	V	2023-05-01
P76	H	2023-05-14
P76	V	2023-05-16
P76	F	2023-05-19
P76	Q	2023-05-22
P76	C	2023-05-28
P76	G	2023-05-30
P76	L	2023-05-31
P76	V	2023-06-02
P76	H	2023-06-11
P76	J	2023-06-18
P76	O	2023-06-22
P76	F	2023-06-25
P76	P	2023-06-29
P76	L	2023-07-09
P76	R	2023-08-03
P76	Q	2023-08-07
P76	Z	2023-08-07
P76	Q	2023-08-12
P76	S	2023-08-14
P76	V	2023-08-30
P76	O	2023-09-11
P76	R	2023-09-14
P76	H	2023-09-22
P76	Z	2023-09-25
P76	A	2023-09-27
P76	C	2023-09-30
P76	U	2023-10-03
P76	O	2023-10-05
P76	H	2023-10-23
P76	E	2023-11-11
P76	T	2023-11-30
P76	X	2023-12-02
P76	G	2023-12-22
P77	C	2023-01-05
P77	Q	2023-01-13
P77	X	2023-01-25
P77	E	2023-01-31
P77	M	2023-02-03
P77	R	2023-02-12
P77	I	2023-02-21
P77	Z	2023-03-24
P77	V	2023-03-26
P77	S	2023-03-29
P77	G	2023-04-27
P77	Z	2023-05-03
P77	X	2023-05-07
P77	R	2023-05-08
P77	P	2023-05-15
P77	E	2023-05-20
P77	Q	2023-05-28
P77	V	2023-06-05
P77	G	2023-06-09
P77	K	2023-06-11
P77	J	2023-06-24
P77	Y	2023-07-08
P77	L	2023-07-20
P77	S	2023-07-27
P77	B	2023-08-07
P77	F	2023-08-11
P77	F	2023-08-17
P77	H	2023-08-24
P77	I	2023-08-27
P77	V	2023-09-04
P77	M	2023-09-12
P77	O	2023-09-16
P77	H	2023-09-17
P77	W	2023-10-11
P77	A	2023-10-29
P77	H	2023-11-01
P77	O	2023-11-02
P77	S	2023-11-07
P77	V	2023-11-16
P77	S	2023-11-17
P77	Z	2023-11-20
P77	E	2023-11-24
P77	E	2023-11-27
P77	S	2023-12-03
P77	X	2023-12-14
P77	V	2023-12-14
P77	U	2023-12-19
P78	F	2023-01-04
P78	S	2023-01-25
P78	U	2023-01-26
P78	Z	2023-01-30
P78	Z	2023-02-22
P78	G	2023-02-25
P78	A	2023-03-05
P78	U	2023-03-21
P78	G	2023-03-28
P78	Z	2023-04-12
P78	P	2023-04-13
P78	P	2023-05-07
P78	M	2023-05-21
P78	C	2023-06-12
P78	A	2023-06-24
P78	Z	2023-06-25
P78	O	2023-06-29
P78	Q	2023-07-11
P78	I	2023-08-11
P78	E	2023-08-18
P78	Y	2023-08-24
P78	N	2023-09-04
P78	K	2023-09-13
P78	L	2023-10-07
P78	S	2023-10-24
P78	X	2023-10-31
P78	A	2023-11-20
P78	O	2023-12-08
P78	F	2023-12-09
P78	U	2023-12-14
P78	C	2023-12-28
P79	C	2023-01-01
P79	G	2023-02-03
P79	H	2023-02-22
P79	T	2023-02-27
P79	I	2023-03-01
P79	O	2023-03-11
P79	L	2023-03-17
P79	L	2023-03-20
P79	J	2023-05-05
P79	U	2023-05-06
P79	T	2023-05-25
P79	Z	2023-06-06
P79	S	2023-06-12
P79	B	2023-06-21
P79	X	2023-07-15
P79	T	2023-07-17
P79	Y	2023-08-04
P79	T	2023-08-19
P79	T	2023-09-22
P79	P	2023-10-24
P79	I	2023-11-17
P79	U	2023-11-25
P79	V	2023-12-10
P80	M	2023-01-13
P80	L	2023-01-14
P80	Y	2023-02-05
P80	R	2023-02-26
P80	S	2023-03-12
P80	X	2023-03-14
P80	M	2023-03-22
P80	D	2023-04-01
P80	S	2023-04-05
P80	U	2023-04-06
P80	S	2023-05-25
P80	N	2023-05-31
P80	M	2023-06-21
P80	S	2023-06-29
P80	M	2023-08-13
P80	C	2023-08-22
P80	M	2023-09-24
P80	J	2023-09-26
P80	U	2023-10-09
P80	X	2023-10-13
P80	O	2023-10-29
P80	Z	2023-11-05
P80	N	2023-11-08
P81	B	2023-01-13
P81	Z	2023-01-22
P81	G	2023-01-25
P81	W	2023-02-07
P81	U	2023-02-08
P81	Q	2023-02-09
P81	Q	2023-02-12
P81	M	2023-02-14
P81	O	2023-02-27
P81	M	2023-03-11
P81	N	2023-03-13
P81	Q	2023-03-14
P81	W	2023-04-05
P81	F	2023-04-23
P81	N	2023-04-24
P81	O	2023-04-28
P81	F	2023-04-28
P81	L	2023-06-16
P81	K	2023-06-16
P81	R	2023-06-16
P81	L	2023-06-17
P81	C	2023-06-24
P81	L	2023-06-27
P81	A	2023-07-13
P81	U	2023-07-19
P81	P	2023-07-23
P81	N	2023-07-27
P81	F	2023-08-01
P81	R	2023-08-04
P81	Z	2023-08-11
P81	W	2023-08-19
P81	L	2023-08-21
P81	R	2023-08-27
P81	S	2023-08-31
P81	G	2023-09-07
P81	V	2023-09-30
P81	K	2023-10-10
P81	J	2023-11-03
P81	A	2023-11-15
P81	T	2023-11-30
P81	M	2023-12-04
P81	I	2023-12-15
P82	A	2023-01-06
P82	Z	2023-01-16
P82	U	2023-02-06
P82	V	2023-02-07
P82	S	2023-02-13
P82	E	2023-02-14
P82	N	2023-02-21
P82	C	2023-03-17
P82	U	2023-03-24
P82	N	2023-03-27
P82	K	2023-04-06
P82	C	2023-05-06
P82	D	2023-05-07
P82	S	2023-05-12
P82	P	2023-05-22
P82	W	2023-06-03
P82	Z	2023-06-05
P82	T	2023-06-05
P82	U	2023-06-06
P82	M	2023-06-06
P82	N	2023-06-17
P82	V	2023-06-22
P82	O	2023-07-01
P82	Z	2023-07-14
P82	X	2023-07-23
P82	I	2023-07-28
P82	B	2023-08-20
P82	U	2023-08-20
P82	M	2023-08-22
P82	H	2023-08-23
P82	L	2023-08-26
P82	S	2023-09-24
P82	V	2023-09-28
P82	S	2023-10-21
P82	R	2023-10-30
P82	M	2023-11-01
P82	P	2023-11-04
P82	Y	2023-11-05
P82	O	2023-11-15
P82	A	2023-11-15
P82	C	2023-11-15
P82	G	2023-11-22
P82	Z	2023-11-26
P82	A	2023-11-28
P82	W	2023-12-08
P82	G	2023-12-15
P82	J	2023-12-16
P83	V	2023-01-04
P83	U	2023-01-23
P83	H	2023-01-29
P83	X	2023-01-31
P83	L	2023-02-04
P83	I	2023-02-11
P83	I	2023-02-15
P83	T	2023-02-28
P83	L	2023-03-07
P83	R	2023-03-09
P83	T	2023-03-22
P83	G	2023-04-03
P83	Q	2023-04-09
P83	A	2023-04-19
P83	I	2023-04-24
P83	N	2023-05-05
P83	U	2023-05-13
P83	P	2023-05-27
P83	I	2023-06-11
P83	H	2023-06-13
P83	D	2023-06-14
P83	V	2023-06-17
P83	P	2023-06-17
P83	T	2023-07-08
P83	N	2023-07-10
P83	A	2023-07-11
P83	D	2023-07-21
P83	L	2023-07-26
P83	G	2023-08-03
P83	G	2023-08-10
P83	B	2023-08-13
P83	K	2023-08-17
P83	E	2023-08-20
P83	O	2023-08-23
P83	W	2023-09-07
P83	Z	2023-09-18
P83	B	2023-09-29
P83	C	2023-10-21
P83	Q	2023-10-24
P83	P	2023-11-15
P83	U	2023-11-20
P83	G	2023-11-30
P83	O	2023-12-02
P83	P	2023-12-18
P84	F	2023-01-05
P84	R	2023-01-13
P84	I	2023-01-25
P84	C	2023-02-08
P84	I	2023-02-12
P84	O	2023-02-14
P84	Q	2023-02-14
P84	E	2023-02-20
P84	F	2023-02-22
P84	W	2023-02-26
P84	F	2023-03-06
P84	P	2023-03-14
P84	E	2023-03-15
P84	I	2023-03-22
P84	X	2023-04-02
P84	I	2023-04-03
P84	W	2023-04-06
P84	K	2023-04-08
P84	A	2023-04-09
P84	O	2023-04-18
P84	W	2023-04-20
P84	F	2023-04-27
P84	G	2023-05-18
P84	W	2023-05-19
P84	T	2023-05-20
P84	R	2023-05-31
P84	L	2023-06-04
P84	T	2023-06-07
P84	R	2023-06-17
P84	B	2023-06-26
P84	J	2023-06-27
P84	S	2023-06-29
P84	N	2023-07-03
P84	B	2023-07-06
P84	I	2023-07-07
P84	D	2023-07-12
P84	V	2023-08-24
P84	O	2023-08-25
P84	W	2023-08-29
P84	X	2023-10-18
P84	G	2023-10-19
P84	C	2023-11-18
P84	N	2023-11-26
P84	N	2023-11-27
P84	G	2023-12-04
P84	Z	2023-12-20
P84	E	2023-12-21
P85	N	2023-01-17
P85	K	2023-01-26
P85	F	2023-02-04
P85	H	2023-02-20
P85	Q	2023-03-12
P85	Y	2023-04-04
P85	N	2023-04-08
P85	U	2023-04-14
P85	O	2023-05-09
P85	K	2023-05-09
P85	P	2023-05-21
P85	W	2023-06-03
P85	W	2023-06-05
P85	B	2023-06-07
P85	U	2023-06-11
P85	H	2023-06-19
P85	R	2023-06-29
P85	A	2023-07-04
P85	Y	2023-07-17
P85	F	2023-07-19
P85	M	2023-07-20
P85	B	2023-07-25
P85	J	2023-08-16
P85	R	2023-08-18
P85	I	2023-08-19
P85	E	2023-09-16
P85	K	2023-09-19
P85	Y	2023-10-01
P85	Q	2023-10-11
P85	U	2023-10-12
P85	T	2023-10-24
P85	X	2023-11-01
P85	E	2023-11-07
P85	K	2023-11-09
P85	R	2023-11-10
P85	F	2023-11-13
P85	F	2023-11-15
P85	W	2023-11-19
P85	N	2023-12-29
P86	R	2023-01-01
P86	B	2023-01-06
P86	H	2023-01-12
P86	W	2023-01-14
P86	L	2023-01-16
P86	A	2023-01-18
P86	S	2023-01-18
P86	H	2023-02-06
P86	E	2023-02-19
P86	I	2023-02-22
P86	S	2023-02-24
P86	E	2023-05-05
P86	P	2023-05-16
P86	U	2023-05-30
P86	C	2023-06-10
P86	P	2023-06-18
P86	Z	2023-07-04
P86	N	2023-07-24
P86	I	2023-07-24
P86	O	2023-08-08
P86	K	2023-08-13
P86	E	2023-08-24
P86	N	2023-09-08
P86	U	2023-09-22
P86	N	2023-09-24
P86	M	2023-09-26
P86	H	2023-10-01
P86	Q	2023-10-11
P86	B	2023-10-13
P86	P	2023-10-24
P86	I	2023-10-31
P86	N	2023-11-06
P86	O	2023-11-10
P86	H	2023-11-19
P86	H	2023-11-21
P86	W	2023-12-07
P86	V	2023-12-09
P86	L	2023-12-31
P87	I	2023-01-23
P87	U	2023-01-24
P87	K	2023-02-02
P87	S	2023-02-23
P87	Y	2023-02-26
P87	F	2023-03-18
P87	G	2023-03-21
P87	G	2023-04-21
P87	N	2023-05-11
P87	W	2023-05-20
P87	L	2023-05-21
P87	J	2023-05-25
P87	Q	2023-06-01
P87	V	2023-06-21
P87	X	2023-06-23
P87	M	2023-07-10
P87	R	2023-07-23
P87	D	2023-07-28
P87	W	2023-07-28
P87	N	2023-07-31
P87	L	2023-08-13
P87	X	2023-08-13
P87	X	2023-09-25
P87	F	2023-10-07
P87	M	2023-10-11
P87	U	2023-10-12
P87	I	2023-10-19
P87	J	2023-10-25
P87	F	2023-11-05
P87	A	2023-11-13
P87	I	2023-11-19
P87	L	2023-11-27
P87	S	2023-12-02
P87	Y	2023-12-12
P87	R	2023-12-15
P88	O	2023-01-02
P88	M	2023-01-20
P88	W	2023-02-21
P88	A	2023-03-02
P88	T	2023-03-16
P88	T	2023-03-21
P88	M	2023-03-28
P88	Q	2023-04-02
P88	T	2023-04-09
P88	V	2023-04-11
P88	Z	2023-04-15
P88	A	2023-04-16
P88	B	2023-04-25
P88	A	2023-04-26
P88	N	2023-04-27
P88	A	2023-05-06
P88	A	2023-05-20
P88	K	2023-05-29
P88	F	2023-06-11
P88	C	2023-06-14
P88	K	2023-07-03
P88	E	2023-07-11
P88	J	2023-07-12
P88	A	2023-07-30
P88	M	2023-07-31
P88	F	2023-08-23
P88	W	2023-09-21
P88	R	2023-10-05
P88	U	2023-10-07
P88	C	2023-10-15
P88	T	2023-11-11
P88	X	2023-11-21
P88	E	2023-11-27
P88	W	2023-12-06
P89	E	2023-01-20
P89	Y	2023-01-29
P89	N	2023-01-30
P89	G	2023-03-05
P89	C	2023-03-31
P89	Q	2023-04-10
P89	B	2023-04-23
P89	F	2023-04-24
P89	Q	2023-05-10
P89	H	2023-05-29
P89	M	2023-06-07
P89	Z	2023-06-10
P89	N	2023-06-28
P89	K	2023-07-18
P89	Z	2023-07-21
P89	K	2023-08-06
P89	W	2023-08-15
P89	U	2023-08-27
P89	U	2023-10-01
P89	A	2023-10-02
P89	I	2023-10-27
P89	X	2023-10-30
P89	H	2023-11-06
P89	P	2023-11-11
P89	E	2023-11-15
P89	C	2023-11-16
P89	I	2023-12-01
P89	G	2023-12-15
P89	S	2023-12-16
P89	F	2023-12-18
P89	M	2023-12-22
P89	F	2023-12-26
P90	Y	2023-01-04
P90	O	2023-01-22
P90	A	2023-01-23
P90	K	2023-01-25
P90	X	2023-03-09
P90	H	2023-03-11
P90	E	2023-04-08
P90	F	2023-04-29
P90	Z	2023-06-01
P90	M	2023-06-23
P90	P	2023-07-13
P90	Y	2023-07-15
P90	M	2023-07-24
P90	X	2023-08-01
P90	M	2023-08-16
P90	O	2023-08-31
P90	X	2023-09-01
P90	U	2023-09-20
P90	K	2023-09-30
P90	A	2023-10-02
P90	C	2023-10-04
P90	C	2023-10-20
P90	N	2023-10-23
P90	L	2023-10-28
P90	F	2023-11-07
P90	K	2023-12-21
P91	Q	2023-01-02
P91	E	2023-01-18
P91	L	2023-01-25
P91	H	2023-01-26
P91	M	2023-02-09
P91	R	2023-03-05
P91	A	2023-03-12
P91	F	2023-03-26
P91	C	2023-05-24
P91	Y	2023-05-24
P91	M	2023-06-01
P91	C	2023-06-05
P91	Q	2023-06-09
P91	P	2023-06-15
P91	E	2023-07-01
P91	E	2023-07-14
P91	V	2023-07-15
P91	F	2023-07-17
P91	A	2023-08-01
P91	Q	2023-08-02
P91	H	2023-08-18
P91	B	2023-09-08
P91	U	2023-09-10
P91	S	2023-09-11
P91	G	2023-09-15
P91	V	2023-09-17
P91	E	2023-09-17
P91	H	2023-09-18
P91	U	2023-09-30
P91	G	2023-10-02
P91	B	2023-10-04
P91	X	2023-10-07
P91	O	2023-11-09
P91	A	2023-12-02
P91	W	2023-12-03
P91	Z	2023-12-20
P91	F	2023-12-24
P91	H	2023-12-25
P92	Y	2023-01-02
P92	S	2023-02-02
P92	H	2023-02-11
P92	T	2023-02-20
P92	O	2023-03-03
P92	O	2023-03-04
P92	L	2023-03-09
P92	M	2023-03-25
P92	B	2023-04-06
P92	W	2023-04-09
P92	W	2023-04-26
P92	W	2023-06-28
P92	X	2023-07-15
P92	K	2023-08-01
P92	G	2023-08-06
P92	L	2023-08-14
P92	T	2023-09-13
P92	K	2023-09-22
P92	R	2023-12-08
P92	M	2023-12-22
P93	U	2023-01-07
P93	C	2023-01-16
P93	G	2023-01-21
P93	D	2023-01-27
P93	Y	2023-02-05
P93	K	2023-02-21
P93	X	2023-03-15
P93	K	2023-03-16
P93	Q	2023-03-17
P93	U	2023-03-19
P93	B	2023-04-06
P93	C	2023-04-17
P93	E	2023-04-25
P93	N	2023-05-01
P93	J	2023-05-02
P93	N	2023-05-03
P93	N	2023-05-14
P93	Q	2023-05-28
P93	S	2023-05-30
P93	Q	2023-06-20
P93	F	2023-06-28
P93	F	2023-07-22
P93	Y	2023-08-20
P93	L	2023-08-25
P93	W	2023-08-25
P93	X	2023-08-28
P93	H	2023-08-29
P93	G	2023-09-22
P93	R	2023-09-25
P93	M	2023-10-07
P93	G	2023-10-09
P93	E	2023-10-10
P93	L	2023-10-23
P93	B	2023-10-25
P93	U	2023-11-08
P93	G	2023-11-21
P93	A	2023-11-26
P93	M	2023-12-11
P93	I	2023-12-20
P93	Z	2023-12-25
P94	G	2023-01-20
P94	N	2023-01-23
P94	Q	2023-01-24
P94	O	2023-01-28
P94	R	2023-01-31
P94	D	2023-02-22
P94	A	2023-02-24
P94	D	2023-02-27
P94	H	2023-03-10
P94	M	2023-03-11
P94	M	2023-03-21
P94	W	2023-03-28
P94	O	2023-04-05
P94	R	2023-04-21
P94	T	2023-04-27
P94	K	2023-06-06
P94	V	2023-06-10
P94	U	2023-06-10
P94	J	2023-06-10
P94	N	2023-06-15
P94	S	2023-06-26
P94	K	2023-07-08
P94	L	2023-07-23
P94	Z	2023-07-26
P94	Q	2023-08-13
P94	P	2023-08-16
P94	B	2023-08-25
P94	S	2023-08-28
P94	D	2023-08-30
P94	U	2023-09-12
P94	H	2023-09-20
P94	A	2023-09-21
P94	G	2023-09-22
P94	R	2023-09-25
P94	Y	2023-09-26
P94	E	2023-10-01
P94	I	2023-10-05
P94	R	2023-10-10
P94	N	2023-10-23
P94	L	2023-10-25
P94	W	2023-11-06
P94	G	2023-11-12
P94	H	2023-11-16
P94	A	2023-11-22
P94	I	2023-11-28
P94	I	2023-12-01
P94	P	2023-12-25
P95	U	2023-01-03
P95	Y	2023-01-03
P95	T	2023-01-06
P95	U	2023-01-21
P95	K	2023-02-01
P95	I	2023-02-23
P95	E	2023-02-24
P95	A	2023-02-25
P95	V	2023-03-01
P95	W	2023-03-02
P95	C	2023-03-05
P95	K	2023-03-26
P95	V	2023-04-13
P95	E	2023-05-22
P95	E	2023-07-01
P95	J	2023-07-17
P95	D	2023-07-27
P95	I	2023-08-07
P95	Q	2023-08-15
P95	Z	2023-08-16
P95	V	2023-09-09
P95	Q	2023-09-15
P95	Z	2023-10-07
P95	Q	2023-10-23
P95	X	2023-10-31
P95	N	2023-11-28
P95	F	2023-12-06
P95	R	2023-12-06
P95	F	2023-12-14
P95	V	2023-12-19
P96	G	2023-01-15
P96	W	2023-01-23
P96	K	2023-02-10
P96	Q	2023-02-21
P96	F	2023-02-26
P96	Z	2023-03-02
P96	O	2023-03-05
P96	Q	2023-03-07
P96	G	2023-03-16
P96	M	2023-03-29
P96	L	2023-04-05
P96	Y	2023-04-10
P96	V	2023-04-14
P96	K	2023-04-18
P96	H	2023-04-25
P96	D	2023-04-26
P96	P	2023-05-07
P96	G	2023-05-12
P96	P	2023-05-14
P96	Q	2023-05-15
P96	T	2023-05-17
P96	S	2023-05-18
P96	M	2023-05-30
P96	F	2023-06-13
P96	F	2023-06-14
P96	P	2023-06-18
P96	Q	2023-07-05
P96	I	2023-07-13
P96	B	2023-07-29
P96	F	2023-07-30
P96	N	2023-09-11
P96	S	2023-09-22
P96	M	2023-10-04
P96	S	2023-10-07
P96	B	2023-11-13
P96	M	2023-11-27
P96	B	2023-12-24
P96	W	2023-12-29
P97	U	2023-01-10
P97	Z	2023-01-26
P97	R	2023-02-04
P97	B	2023-02-09
P97	S	2023-02-18
P97	W	2023-03-10
P97	H	2023-04-24
P97	E	2023-05-11
P97	B	2023-05-30
P97	V	2023-07-20
P97	W	2023-07-28
P97	E	2023-08-15
P97	W	2023-09-30
P97	V	2023-10-21
P97	I	2023-10-25
P97	L	2023-11-02
P97	Q	2023-11-13
P97	T	2023-11-16
P97	A	2023-11-17
P97	S	2023-11-19
P97	J	2023-11-22
P97	J	2023-11-22
P98	W	2023-01-09
P98	W	2023-01-22
P98	E	2023-02-01
P98	V	2023-02-22
P98	W	2023-02-23
P98	P	2023-03-06
P98	X	2023-03-09
P98	K	2023-03-25
P98	W	2023-03-28
P98	Z	2023-03-28
P98	V	2023-04-19
P98	O	2023-05-07
P98	B	2023-05-21
P98	G	2023-06-13
P98	H	2023-06-26
P98	V	2023-07-24
P98	Q	2023-08-20
P98	D	2023-09-06
P98	U	2023-10-16
P98	H	2023-10-16
P98	D	2023-10-19
P98	W	2023-10-20
P98	A	2023-10-31
P98	P	2023-11-03
P98	F	2023-11-10
P98	C	2023-11-15
P98	L	2023-11-15
P98	L	2023-11-18
P98	W	2023-11-23
P99	K	2023-01-04
P99	V	2023-01-06
P99	L	2023-01-07
P99	E	2023-01-24
P99	C	2023-02-24
P99	A	2023-03-03
P99	Q	2023-03-03
P99	G	2023-03-17
P99	D	2023-03-19
P99	M	2023-03-20
P99	T	2023-04-16
P99	K	2023-04-28
P99	Z	2023-05-11
P99	E	2023-05-14
P99	G	2023-05-22
P99	S	2023-05-24
P99	S	2023-06-02
P99	I	2023-06-03
P99	N	2023-06-05
P99	X	2023-07-04
P99	U	2023-07-16
P99	U	2023-07-19
P99	J	2023-07-22
P99	V	2023-08-14
P99	H	2023-08-30
P99	S	2023-08-31
P99	I	2023-09-11
P99	O	2023-09-15
P99	H	2023-09-28
P99	L	2023-09-28
P99	P	2023-09-30
P99	K	2023-10-29
P99	B	2023-11-12
P99	P	2023-11-12
P99	Q	2023-11-17
P99	C	2023-11-18
P99	V	2023-12-08
P99	Q	2023-12-20
